Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s)
01/04/2017;3.6;10.1;0;26.4;17.48;10;70;1.166.667
02/04/2017;3.6;10.3;0;28;19.04;11.8;67;.833333
03/04/2017;3.5;11;0;28.8;19.52;11.4;65.75;.5
04/04/2017;3.8;9.6;0;28.6;19.08;12.2;71.25;.5
05/04/2017;3.5;8.5;0;29.4;19.76;12.2;67.25;.866667
06/04/2017;3.2;.7;0;25.2;19.6;13.6;83;0
07/04/2017;1.3;0;3;26.2;20.98;17;96;.166667
08/04/2017;.7;2;38;28.6;20.76;12.4;85.5;.5
09/04/2017;1.8;5.1;5;28.6;22.32;16.8;79.5;1.366.667
10/04/2017;2.5;3.2;.2;30.2;22.4;16.4;74;.333333
11/04/2017;2.8;2.6;0;29.4;20.32;11.6;83.25;.333333
12/04/2017;2.1;7;0;29.6;21.64;15.8;72.75;2.4
13/04/2017;3.4;7.1;0;28.6;21.56;17;75;1.533.333
14/04/2017;2.8;9.3;0;29;21.64;16;70.75;.666667
15/04/2017;2.7;7;0;28.4;21;15.4;75.25;.666667
16/04/2017;2.8;6;0;27;19.4;14.2;83.25;1.2
17/04/2017;1.9;4.8;0;27.4;19.76;14.6;81;.866667
18/04/2017;2.5;5.8;0;25;19.28;15.4;73.75;1.866.667
19/04/2017;2.7;4.8;0;26;18.68;14.2;73;.5
20/04/2017;2.2;8.3;0;24.8;17.08;11.2;85.75;.166667
21/04/2017;1.9;2.4;0;25.2;19.08;13.8;83.5;.166667
22/04/2017;1.7;6.5;7.5;25.4;18.6;16.4;79;1
23/04/2017;2.4;9.8;.2;27.6;19.44;13.4;74.75;1.733.333
24/04/2017;2.6;10.7;0;26.4;18.16;11.4;79.5;.333333
25/04/2017;2.4;7.4;0;26.4;18.28;12.6;83.75;.833333
26/04/2017;2.1;6.7;0;28;19.92;11.4;80.25;1.2
27/04/2017;2;2.3;13.4;25.2;20.24;18.2;86.25;.333333
28/04/2017;1.8;2.7;0;23.8;19.16;16.6;79;.333333
29/04/2017;1.4;0;0;20.2;17.4;15.6;82.5;0
30/04/2017;1.1;7.6;.2;24.6;17.72;11.8;77.5;.666667
01/05/2017;2;8.1;0;24.6;16.56;10.6;80;0
02/05/2017;2.2;3.5;0;23.6;16.96;11.8;81.5;.333333
03/05/2017;1.5;4.9;0;24.4;16.2;11;87;.5
04/05/2017;1.3;5.3;0;24.8;16.16;11.2;83.5;.833333
05/05/2017;2;0;0;21.6;16.32;13.6;90;.666667
06/05/2017;.8;8.4;11.7;25.6;18.04;13.2;77.25;1.7
07/05/2017;2.8;7.6;0;26;17.84;10.4;73.25;.666667
08/05/2017;2.5;8.1;0;26.2;16.6;11.4;77.25;1.2
09/05/2017;2.9;9.2;0;26.8;16.44;9;71.5;1.7
10/05/2017;3.7;8.9;0;27;17.52;10;73;.666667
11/05/2017;3.6;8.5;0;25.4;17.2;9.8;75.25;.666667
12/05/2017;2.4;9.3;0;24.4;16.12;10.2;79.5;.833333
13/05/2017;2;8.2;0;25.8;15.96;9.2;82.5;.866667
14/05/2017;2.2;2.5;0;24.4;17.16;11.4;93.25;.166667
15/05/2017;1.1;7.7;.4;26;16.84;12.2;81;.866667
16/05/2017;2.5;4.9;0;25.4;18.4;13.4;68.75;.666667
17/05/2017;2.2;1.7;0;22.6;17.84;15.4;78.5;.833333
18/05/2017;1.7;4.1;0;23.4;17.44;13;82.5;.833333
19/05/2017;1.9;0;17.4;17.8;15.88;14.8;99.5;.333333
20/05/2017;.2;2.1;33.1;23.2;17.76;14.4;90.75;.333333
21/05/2017;1.1;0;0;23;19.2;15.2;85.5;1.4
22/05/2017;1.5;2.8;8.6;25.2;18.64;16.2;90.25;1.033.333
23/05/2017;1.6;7.4;.4;23.4;16.04;12;91;.866667
24/05/2017;1;7.7;0;24.2;16.24;11.6;88.5;.833333
25/05/2017;1.5;6.6;0;26;17.28;11.4;84.75;.333333
26/05/2017;2.2;4;0;24.6;17.04;12.4;89.25;.5
27/05/2017;1.1;4.4;0;26;17.88;13;87;.5
28/05/2017;1.2;5.7;0;24.2;16.36;12.8;86.75;.333333
29/05/2017;1.3;7.8;0;25;15.36;10.2;83;.166667
30/05/2017;1.9;6.9;0;25.4;16.08;9.4;82;0
31/05/2017;1.8;6.9;0;24.2;15.2;10.8;83.75;.333333
01/06/2017;2;6.5;0;25.4;16.68;8.4;78;2.233.333
02/06/2017;2.5;8.4;0;25.2;16.68;12.8;75.25;.833333
03/06/2017;2.7;9.5;0;25.8;15.2;6.2;80.75;.166667
04/06/2017;2.2;1.7;0;28.2;17.48;13.2;92;1
05/06/2017;.9;5;0;26.2;17.6;11.6;86.75;.333333
06/06/2017;1.9;4.5;0;26.6;18.24;13.2;85.75;.666667
07/06/2017;1.6;7.2;0;28.4;18.04;12.6;83.5;.666667
08/06/2017;2.5;7.5;0;26.6;17.36;10.8;81.5;.666667
09/06/2017;3.2;5.7;0;26.4;18.2;12;75;4.133.333
10/06/2017;2.4;9.6;2.4;23;14.16;11;73.5;.666667
11/06/2017;2.6;8.7;0;25;12.14;3.3;77;.333333
12/06/2017;3;.3;0;21.6;15;7.4;91.75;.833333
13/06/2017;.7;3.9;.4;24.8;17.16;11.8;87;.666667
14/06/2017;1.8;7;15.3;25.2;17.72;14.6;79;.833333
15/06/2017;2.2;8.2;0;24.6;14.88;8.4;82;.5
16/06/2017;2.3;6.9;0;23.6;13.28;7.2;78.75;.5
17/06/2017;3;8.1;0;23.6;14.16;6.6;79.5;.5
18/06/2017;3.2;6.3;0;23.4;14.2;7.8;81.75;.5
19/06/2017;3.2;5.8;0;24.4;16.36;10;76.75;.5
20/06/2017;2.4;1.6;0;23.2;15.32;8.6;79.25;1.4
21/06/2017;2.2;5.2;0;22.8;16.04;12.2;78.5;.166667
22/06/2017;1.9;8.3;0;24;14.88;8.2;74.25;.5
23/06/2017;2.2;7.4;0;23.8;13.8;7.2;79;1.2
24/06/2017;2.5;7.9;0;24.8;14.04;5.8;76.5;1
25/06/2017;2.3;8.2;0;24.2;14.32;5.6;75.75;.666667
26/06/2017;2.5;7.6;0;23.6;13.96;6.4;74;2.066.667
27/06/2017;2.5;6.9;0;24.6;13.92;5.2;77.5;1.533.333
28/06/2017;2.3;6.2;0;23.2;14.52;7.6;85;1.7
29/06/2017;1.6;7.6;0;24.2;13.64;8.4;81.75;.166667
30/06/2017;2.1;7.1;0;24.2;13.64;5.8;76.75;.666667
01/07/2017;2.3;5.4;0;24.2;15.36;7.4;71;2.066.667
02/07/2017;2.8;6.1;0;21;13.76;11;74;1.866.667
03/07/2017;2.1;4.9;0;19.6;12.08;7.4;60.25;1.2
04/07/2017;2.3;8.9;0;19.8;10.48;2.4;65.75;1.533.333
05/07/2017;2.8;6.7;0;20.4;10.52;1.6;75;1.033.333
06/07/2017;2.4;6.5;0;21.2;11.4;2.4;71.75;1.366.667
07/07/2017;2.1;6.6;0;22.2;12.64;3.8;73.5;.866667
08/07/2017;2.2;6.4;0;21.2;12.02;3.5;75.75;1.033.333
09/07/2017;2.7;8.2;0;22.2;13.32;6;75.25;.866667
10/07/2017;2.6;8.4;0;23.8;13.88;5.6;73;.7
11/07/2017;2.5;8.2;0;24.8;14.12;6;74.75;.266667
12/07/2017;2.3;8.1;0;25.6;15.04;6;66.25;1
13/07/2017;2.8;6.9;0;25;14.32;6.2;70.25;.333333
14/07/2017;2.6;8.2;0;24.8;13.78;5.5;63;.666667
15/07/2017;3.3;8.9;0;24.6;13.6;5.2;65;.666667
16/07/2017;3.4;8.7;0;23;16.52;11.8;63.75;.5
17/07/2017;3.4;8.8;0;24.8;14.76;7.8;67.75;.5
18/07/2017;3.1;6.9;0;24.2;13.4;5.4;70.5;2.066.667
19/07/2017;2.9;2;0;21.2;14.28;10.8;73.5;1.533.333
20/07/2017;1.8;5.4;0;22.4;13.48;9;83.5;.666667
21/07/2017;2;9;0;25.2;14.8;7.2;70.75;.666667
22/07/2017;3.1;8.4;0;26;15.2;6.8;67;.666667
23/07/2017;3.1;9.2;0;24.2;14.84;5.6;60.25;.833333
24/07/2017;3.6;8.5;0;23.8;12.72;3.8;71.25;1.7
25/07/2017;3.2;8.9;0;25.2;14;5.8;73;.866667
26/07/2017;3.2;9.1;0;25.6;14.16;5;70.75;.5
27/07/2017;3;8.6;0;25;13.92;4.4;69.25;.833333
28/07/2017;4;8.6;0;23.8;13.8;3.6;61;2.2
29/07/2017;3.8;8.8;0;24.6;14.32;4.2;82.5;.866667
30/07/2017;3.8;8.5;0;23.2;13.56;6.8;68;1.033.333
31/07/2017;2.2;5;0;21.8;12.24;5.2;72.75;.5
01/08/2017;2.3;8.6;0;22.4;12.36;5.8;72;.5
02/08/2017;2.7;6.6;0;23;12.56;4.2;67;.666667
03/08/2017;3.3;6.4;0;26;15.96;6.4;69.5;2.9
04/08/2017;5.5;8.4;.7;21.9;14.34;8.2;71.75;2.733.333
05/08/2017;2.8;9.5;0;23.8;14.32;7.6;73.5;2.566.667
06/08/2017;3.2;9.9;0;24.2;14;7;66.75;.5
07/08/2017;3.3;8.3;0;25.6;13.28;3.8;70.25;.5
08/08/2017;2.2;8.4;0;26.8;15.08;5.4;65.75;.666667
09/08/2017;3.6;8.8;0;30;17.48;8;62.25;1.2
10/08/2017;4.4;8.7;0;30.2;18.4;8.8;64;1
11/08/2017;4.6;9.3;0;27.8;17.04;8;66;.666667
12/08/2017;3.4;9.1;0;27;16.84;8.4;72;.333333
13/08/2017;2.8;7.4;0;27;16.52;9.2;69.75;1.033.333
14/08/2017;3.4;6.2;0;30;20.2;12;63.25;.333333
15/08/2017;3.9;8;0;28.2;18.56;12.2;73.25;1.7
16/08/2017;3.1;3.3;.5;25.2;18.08;13.8;83;.5
17/08/2017;1.7;0;2;19.4;16.56;14.4;95.5;.666667
18/08/2017;.3;0;7.6;17.8;16.4;15.6;96;.666667
19/08/2017;.4;1.6;5;23.4;18.04;14.4;87.25;.5
20/08/2017;.8;6.1;.2;28.4;18.4;13.2;79.25;.833333
21/08/2017;3.1;1.9;10.8;19.4;14.48;12.8;74.5;2.266.667
22/08/2017;2.6;10.4;0;23;16.16;12.2;69.5;2.033.333
23/08/2017;2.7;7;0;24;15.08;7.8;76;1.566.667
24/08/2017;2.4;8.6;0;24.4;15.8;9.6;71.25;1.033.333
25/08/2017;3.1;7.4;0;25.6;14.44;7;65;.866667
26/08/2017;3.7;10.8;0;27.6;15.32;4.8;55.25;.333333
27/08/2017;4;10.9;0;28.2;16.48;5;50;.166667
28/08/2017;5;10.8;0;29.2;17.44;6.4;53.25;.5
29/08/2017;5;10.8;0;30;18.04;6.8;52.25;.5
30/08/2017;5;10.5;0;31.2;18.8;7.8;56;.5
31/08/2017;4.5;10.3;0;30.8;19.36;9.2;61.75;2.233.333
01/09/2017;5;10.2;0;28;18.44;11.8;65.25;1.033.333
02/09/2017;3.5;9.5;0;27;16.48;7.2;58;1.533.333
03/09/2017;4.8;8.4;0;25.4;16.12;6.6;55;2.4
04/09/2017;4.5;10.8;0;27.6;16.84;6.2;50.25;1.366.667
05/09/2017;5.4;10.1;0;27.8;16.52;6.8;56.25;.666667
06/09/2017;5;10.6;0;30;18.32;6.6;47.5;.333333
07/09/2017;5.3;10.5;0;30.4;18.7;8.1;48.25;.5
08/09/2017;4.8;10.6;0;29.8;18.56;7.2;47.5;.333333
09/09/2017;5.3;10.3;0;29.2;18.56;8;50;.666667
10/09/2017;5.3;10.4;0;28.8;19.68;8.6;48;1.566.667
11/09/2017;6.2;10.7;0;30;20.24;8.6;55;.666667
12/09/2017;4.9;10.6;0;31.6;21.44;11.2;50;1
13/09/2017;5.5;10.5;0;30;20.48;10;45.75;1.166.667
14/09/2017;6.3;10.8;0;31.4;19.96;10;44.75;1.033.333
15/09/2017;6.1;10.4;0;33.2;20.36;8.8;42.75;.5
16/09/2017;5.6;10.9;0;31.4;21.24;9.2;39.5;1
17/09/2017;5.5;10.6;0;30.6;20.32;9.8;53.25;.666667
18/09/2017;5;10.8;0;31.2;21.6;12;52.5;.666667
19/09/2017;5.5;10.5;0;30.6;20.96;11.4;49.75;.5
20/09/2017;5.1;10.4;0;30.6;20.72;9.6;48.75;1.033.333
21/09/2017;5.7;10.6;0;28.6;20.24;10.6;45.25;1.2
22/09/2017;6.3;8.6;0;29.4;19.56;9.6;44;1.566.667
23/09/2017;5.6;10.4;0;31.2;20.08;9.8;44.75;.333333
24/09/2017;5.9;8.6;0;30.8;20.6;10.4;42.5;1.033.333
25/09/2017;5.5;9.8;0;29.4;19.96;11.6;47.5;1.566.667
26/09/2017;5.6;9.5;0;28.4;19.56;8.6;48;1.2
27/09/2017;5.6;8.8;0;30.2;20.8;10;44;1.2
28/09/2017;5.5;10.2;0;32.2;21.8;12;50.25;1.7
29/09/2017;6;7.8;0;31.6;21.88;15;61.5;1.366.667
30/09/2017;4.6;0;49.2;19.8;17.76;16.8;90.25;1.533.333
01/10/2017;1.2;10;6;27.6;19.4;14.6;68.25;.666667
02/10/2017;3.3;1.3;0;22.8;18.68;13.4;87.5;.666667
03/10/2017;1;1.3;27.8;21.4;17.52;16.4;90.5;.333333
04/10/2017;.7;2.9;3.8;24;18.44;13.4;73.25;1.033.333
05/10/2017;2.5;10.4;0;29.8;21.44;13.8;61.75;1.366.667
06/10/2017;4.2;9.8;0;32.4;22.16;13.8;61;.666667
07/10/2017;4.3;6.9;0;30.6;22.12;14.8;72.5;2.566.667
08/10/2017;3.5;4.7;3;28.4;21.04;16.8;75.5;.5
09/10/2017;3.2;7.4;2;32;23.08;14.4;57.25;.666667
10/10/2017;4.8;4.2;0;32.6;23.52;16;64;.333333
11/10/2017;4.4;7.2;0;32.6;22.2;16.6;81;1.033.333
12/10/2017;2.5;7.5;6.2;32.8;21.32;14.4;81.25;.5
13/10/2017;3;10.4;11;33;22.56;14.2;56.25;1
14/10/2017;4.8;9.8;0;33.6;23.68;13.6;55;1.366.667
15/10/2017;5.5;9.9;0;30.6;21.56;17.6;70.5;1.7
16/10/2017;3.2;6.3;3.8;26.2;19.84;14.6;71.5;1.033.333
17/10/2017;3;10.1;0;28.2;20.76;12.8;59.75;1.366.667
18/10/2017;4.9;11.1;0;30.4;21.96;12.8;53.75;1.533.333
19/10/2017;6.3;11.9;0;30.8;21.88;12.6;50.5;.666667
20/10/2017;4.5;8.8;0;31;22.68;14;55.75;1.033.333
21/10/2017;5.2;4.2;0;31.2;23.8;16.4;58.5;.666667
22/10/2017;5.2;1.6;9.8;26.2;21.24;17.8;76;1.033.333
23/10/2017;2.7;0;7.4;21;18.36;17;88.5;.833333
24/10/2017;.9;6.2;1.2;26;19.56;14;77.5;.833333
25/10/2017;2.3;8.8;0;30.2;23.34;17.5;62.25;1.7
26/10/2017;4.9;2.8;7;27;20.2;17.2;83.75;1.2
27/10/2017;2;3.6;.2;29.2;20.44;17;84;1.166.667
28/10/2017;2.2;6.3;31.6;28;22.36;16.4;73.25;1
29/10/2017;3;0;0;22.6;19.5;18;92.75;.5
30/10/2017;.5;4.8;7.5;27.6;20.56;16.8;96;.833333
31/10/2017;2.3;8;13.6;27.6;21.08;17.4;68.25;2.033.333
01/11/2017;3.9;3;0;24.4;19;15.4;66.75;1.7
02/11/2017;3.2;10.3;0;25.4;18.8;13.2;68.75;1.033.333
03/11/2017;3.5;7.8;0;28.6;20.4;13.8;66.75;.666667
04/11/2017;3.6;1.9;0;25.6;20.84;16;74.5;1.166.667
05/11/2017;2.8;5;1.8;26.8;21.32;16.8;74;1.7
06/11/2017;3.4;2.4;0;26.4;20.36;17.6;73;1.866.667
07/11/2017;2.9;3.5;0;27.2;19.36;14.6;71.5;.666667
08/11/2017;2.9;1.8;0;25.4;19.32;14;76.5;.333333
09/11/2017;2.4;2.5;0;26.8;21.32;17.8;74.75;.666667
10/11/2017;2.7;1.9;0;28.2;21.76;18.6;79;.866667
11/11/2017;2.2;1.1;16.3;28.2;20.72;18;87.75;1.7
12/11/2017;1;10.6;15.4;28;20.2;14.4;58.25;.666667
13/11/2017;5.8;12.2;0;30;20.2;9.6;49;1.2
14/11/2017;5.6;11.9;0;30.4;21.32;12.6;49.75;.833333
15/11/2017;5.2;10.3;0;28.8;20.8;13;66.5;1.366.667
16/11/2017;3.5;9;0;30.8;21.66;17.5;72;1.2
17/11/2017;3.5;8.9;5;31;22.48;15;60.75;.333333
18/11/2017;4.8;5.2;.2;30;22.44;18.2;73.5;1.033.333
19/11/2017;2.5;.9;2.2;24.2;21.12;19;91;.5
20/11/2017;1.4;.7;39.6;23.4;20.36;18.6;96.75;.333333
21/11/2017;.9;.5;7;25.8;21.68;18.2;83.25;.666667
22/11/2017;1.5;0;30;23.6;19.76;18;89.5;2.233.333
23/11/2017;1.2;1.5;6.4;24.2;19.64;16.8;78.25;1.366.667
24/11/2017;2.1;8.8;0;28.6;21.16;15.8;72;1.366.667
25/11/2017;3.2;10.2;0;30;22.4;16.6;71;.5
26/11/2017;3.4;0;5.6;23;19.92;18;89.75;.5
27/11/2017;.9;.4;1.4;24.4;21.16;18.4;89;.666667
28/11/2017;1.1;9.7;3.2;29.8;22.76;18.4;72.25;2.066.667
29/11/2017;3.3;9.7;0;28.8;21.36;16.2;65;.833333
30/11/2017;2.9;2.4;0;27.2;19.12;14.4;81.5;.333333
01/12/2017;1.5;0;27.1;20.4;18.2;16.4;93.25;.333333
02/12/2017;.6;2.5;4;25.4;21.16;16.8;76.5;1
03/12/2017;1.9;4;0;28;21.88;15.6;77;.833333
04/12/2017;2;7.6;14.2;30;23.04;18.8;85.75;1.533.333
05/12/2017;2;8;5.2;31.2;23.36;18.2;73.5;.833333
06/12/2017;3.4;8.2;0;29.8;22.4;17.2;77.5;1.366.667
07/12/2017;3.1;.7;6.4;26.8;21.56;18.2;83.75;.5
08/12/2017;1.3;3.8;4;29;21.74;18.8;86;.666667
09/12/2017;1.8;9;2.3;30.6;23;17.8;70.25;1.533.333
10/12/2017;3.2;7.5;0;29.8;21.88;14.8;66.25;1.2
11/12/2017;3.8;6.7;0;30.4;22.72;15.4;60.5;1.7
12/12/2017;6;6.9;0;28.4;21.4;15.4;75;1.2
13/12/2017;3.6;10.4;3.2;27.8;21.52;14.2;67.5;1.033.333
14/12/2017;3.9;7.3;0;29.8;21.94;15.1;66.25;.833333
15/12/2017;4.1;4.8;0;28.8;22;19.4;77.25;1.866.667
16/12/2017;3.5;9.8;0;31.8;21.76;14.6;75.75;1.033.333
17/12/2017;3.9;9.5;9.6;30.4;21.04;16.2;80.75;1.533.333
18/12/2017;3.2;5.9;9.8;31.2;22.52;16.4;72.25;.333333
19/12/2017;3.1;7.9;0;31;22.12;17.2;78.5;2.4
20/12/2017;2.2;8.1;8;30.2;22.36;15.6;71.75;1.366.667
21/12/2017;3.6;4.7;0;30;21.56;18;85.5;.833333
22/12/2017;2.2;.2;3;24.2;19.96;17.2;91.5;.833333
23/12/2017;.8;7.9;5.2;30;21.8;16.6;79.75;2.2
24/12/2017;2.8;6.8;0;31.4;22.24;16;80.25;.5
25/12/2017;3.4;6.7;0;30.4;23.64;17.8;79.5;1.2
26/12/2017;4.1;9;0;32.6;24.64;19;65.5;.866667
27/12/2017;4.3;7.1;0;31.4;23.92;18;75.75;1.033.333
28/12/2017;3.3;5.6;8.2;31.8;22.36;18.2;81.25;.333333
29/12/2017;2.6;1.4;15;27.6;21.48;18.4;86;.166667
30/12/2017;1.5;0;39.6;22.4;19.72;17;94.25;.666667
31/12/2017;1;1.5;21.4;23.8;21;18.8;88;1.7
01/01/2018;1.6;6.2;.5;28.8;22.92;19.2;81.5;.833333
02/01/2018;2.2;3.3;3.6;28.8;22.4;19;81.5;.833333
03/01/2018;2;3.3;10.6;27.8;22.16;19.6;86;1.533.333
04/01/2018;2;1.1;5.4;22.6;19.36;17.4;87.75;2.233.333
05/01/2018;1.4;0;3.8;24;20.12;17.4;96.5;.666667
06/01/2018;.6;.1;47.2;25.2;20.62;17.8;88.25;.333333
07/01/2018;1.4;0;35.5;24.8;20.08;18;90.25;.666667
08/01/2018;.6;0;51.2;22.2;19.04;17.2;95.5;.5
09/01/2018;.5;7.7;17.2;29.2;21.72;16.6;74.5;.666667
10/01/2018;3.7;8;0;29.8;22.76;15.2;67.75;.666667
11/01/2018;3.8;6.3;0;30;21.52;17;72.25;1.2
12/01/2018;2.9;1.6;10.5;25.4;19.92;17.6;86;.5
13/01/2018;1.4;4.9;2;28.6;20.56;14.8;80.5;.833333
14/01/2018;2.2;3.5;0;29.2;20.74;16.8;84.75;.833333
15/01/2018;1.9;4.4;22.9;29.2;20.92;17.4;83.25;.5
16/01/2018;2.1;6.7;17.4;29.4;21.92;16.6;76;.166667
17/01/2018;3;10;0;32.6;23.44;17;73;.833333
18/01/2018;3.6;9.3;0;31.2;22.88;17;74.25;.7
19/01/2018;4.5;8.3;0;31.4;23.32;16.6;64.5;.666667
20/01/2018;4.9;6.4;0;31.6;22.72;18.8;79.25;.333333
21/01/2018;3.4;3.3;1.3;29.8;22.96;18.2;76.75;.5
22/01/2018;3.5;6.1;0;30.8;22.08;18;84.75;.5
23/01/2018;2.6;6.2;41;31;22.76;17.8;73.5;.5
24/01/2018;3.2;7.7;0;31.6;22.8;17.4;76;1.7
25/01/2018;2.9;6.7;0;30.4;22.12;16.8;88.5;1.366.667
26/01/2018;.2;5;5.8;29.4;22.56;18.6;76.75;1.533.333
27/01/2018;2.6;2.5;2;27.6;22.44;18.6;83;.5
28/01/2018;2.2;3.3;.2;29.6;22.72;18.8;82.25;.666667
29/01/2018;2.6;2.1;1.6;27;21.08;19.2;94.5;.666667
30/01/2018;1;1;25.1;26.8;20.76;18.2;90;.666667
31/01/2018;1.2;4.9;10.4;29.6;22.12;17;80;154.296
01/02/2018;2.8;10.9;0;30.2;20.88;13.4;66.75;1.333.333
02/02/2018;3.9;7.5;0;29.6;22.28;15.6;73;.833333
03/02/2018;3.3;7;0;30.6;22.16;18.2;71.75;1.366.667
04/02/2018;3.7;4;0;27.6;20.56;16;81;1.4
05/02/2018;2.6;0;4.4;21.2;18.68;15.6;82.5;1.366.667
06/02/2018;1.5;3.7;.8;27;20.28;16;79.5;1.033.333
07/02/2018;2;8;0;28.8;21.48;17;73.5;1.2
08/02/2018;3.7;9.4;7.6;30.5;21.66;14.6;66.75;1
09/02/2018;3.8;11.5;0;32.2;23;13.8;62;.5
10/02/2018;4.3;6.1;0;30.6;22.36;16.2;81.5;1.2
11/02/2018;2.2;11;1.3;32.6;24.36;17;70.25;.7
12/02/2018;4.1;8;0;32;25;19.8;70.75;.666667
13/02/2018;3.7;.7;0;27.2;22.48;20.2;81.25;1.5
14/02/2018;2.5;6.1;0;29.6;22.64;17.8;74.5;1.7
15/02/2018;3.2;3.4;0;29;21;17.8;80.75;1.733.333
16/02/2018;1.9;6.1;34.6;29.6;21;16;78.75;.833333
17/02/2018;2.9;8.9;0;29.6;21.24;15.4;73.25;.833333
18/02/2018;2.8;1.7;5.2;26.4;20.48;16.8;92.25;.5
19/02/2018;1;6.4;1.4;29.2;21.88;17;77.5;.866667
20/02/2018;2.5;3.1;5;27.4;22.08;18.2;87.5;.833333
21/02/2018;1.5;1.8;4.2;26.4;22.12;19.4;87;1.2
22/02/2018;1.4;7.8;1.2;29.6;23.68;19.4;70.25;1.2
23/02/2018;3.9;7.3;0;29;22.68;18.2;84;.833333
24/02/2018;2;5.1;20.4;28.8;21.84;18;85.75;1.533.333
25/02/2018;1.7;6.8;3;28.6;21.88;17;76.5;1.166.667
26/02/2018;2.3;0;7.2;22.6;19.68;18.2;96;.333333
27/02/2018;.5;1.7;32.8;26;20.56;17.6;89.5;.5
28/02/2018;1.1;4.9;1.8;29.6;22.08;18;82.5;1.533.333
01/03/2018;1.8;6.5;.3;30.6;21.52;18.2;91;.5
02/03/2018;1.9;6.4;12.6;30.3;21.58;17;85;.866667
03/03/2018;1.9;6.7;18.6;29.6;22.44;18.4;83.75;.5
04/03/2018;1.9;7.5;3.2;29.8;22.24;18.6;84;1.7
05/03/2018;2.4;7.8;8.4;30.2;22.32;18.6;80;1.033.333
06/03/2018;2.7;8.7;0;31.8;23.48;16.8;72.5;1.366.667
07/03/2018;3.1;6.2;0;30;22.96;19.6;85.75;.666667
08/03/2018;2;6.3;8.2;29;22.92;19;82.25;1.566.667
09/03/2018;2.2;3.3;0;29;22.72;19;79.75;1.7
10/03/2018;2.1;2.8;.4;27.4;21.52;19.4;92;.5
11/03/2018;1.2;8.1;5.6;29.6;22.44;18.2;79.25;1.2
12/03/2018;2.6;9.9;0;31.2;22.2;15;77.5;.5
13/03/2018;2.9;5.7;0;30;22.28;18.6;86.5;1.366.667
14/03/2018;1.8;8.3;0;32;23.28;16.6;78;.333333
15/03/2018;2.7;4;8.6;28.4;22.28;18.4;84;.333333
16/03/2018;2;5.5;0;31.2;22.76;17.2;87.25;1.2
17/03/2018;1.7;6.8;2;30.8;22.2;18;81;.5
18/03/2018;2.4;6.6;0;29.6;21.88;17.4;80.25;1.2
19/03/2018;2.3;10.2;0;31.6;22.68;15.4;74.75;.166667
20/03/2018;3.2;7.5;0;31;22.04;17;84.75;.333333
21/03/2018;2.2;4;71;27;21.44;17.6;87;.333333
22/03/2018;1.6;6.5;13.8;29.8;22.64;19.2;88.75;.5
23/03/2018;2;5.4;.4;28.8;21.76;16.8;79.75;.833333
24/03/2018;2.5;11;0;29.2;22.72;17.8;62.25;2.066.667
25/03/2018;4.8;10.7;0;29.2;20.68;14;77.25;.5
26/03/2018;2.2;8.3;0;29.8;22.36;17.2;79;0
27/03/2018;2.7;9.7;.4;30.2;23.08;18;67.25;.833333
28/03/2018;3.9;9.6;0;30.2;21.8;16.8;73.5;.833333
29/03/2018;2.5;9.4;0;29;20.4;14;75.5;.833333
30/03/2018;2.7;9.6;0;29.6;20.4;14;76.5;.333333
31/03/2018;3;8.2;0;27.8;20.16;13.8;80;.666667
01/04/2018;2.3;4.9;0;28.4;21.18;15.8;83.25;.166667
02/04/2018;2;4.5;.8;27.2;21.48;18;86.25;.666667
03/04/2018;2.1;4.4;2.6;27.8;21.56;18.8;85;.5
04/04/2018;1.8;5.5;5.2;28.6;22.32;18;75.75;1.033.333
05/04/2018;1.9;8;3.2;28.8;21.92;17.8;77.75;.666667
06/04/2018;2.5;9.5;0;30;20.88;15.4;78.25;1.166.667
07/04/2018;2.7;9.5;0;29.2;21.44;15.2;71.75;.666667
08/04/2018;3;8.4;0;29.2;21.96;16.6;70.25;.5
09/04/2018;2.8;9.6;0;28.4;20.4;14.8;73.5;.166667
10/04/2018;2.8;8.8;0;28.4;19.48;12.6;75.25;.666667
11/04/2018;2.6;6.9;0;27.8;18.12;11.2;71.75;1.366.667
12/04/2018;3.3;3.9;0;27.6;18.8;11.6;74.75;.833333
13/04/2018;2.2;7.6;0;29.4;20.6;12.8;72.25;.333333
14/04/2018;3;2.7;0;28;20.4;14.8;75;1.2
15/04/2018;2.3;4.6;0;28.4;20.48;15.8;75.5;1.033.333
16/04/2018;2.5;2.2;0;25.2;18.4;15;80;2.066.667
17/04/2018;2.2;6.8;0;25.4;17.36;11.8;71.25;.833333
18/04/2018;2.7;10.6;0;26.2;16.4;7.6;70.5;.866667
19/04/2018;2.8;10.3;0;26.2;16.44;8.6;74.75;.333333
20/04/2018;3;7.3;0;26;16.28;9.2;79.75;.5
21/04/2018;2.7;8.4;0;27.6;18.24;10;72.25;.166667
